model,pooling,task_variant,seq_len,hidden,seed,best_test_acc,success,steps_ran,train_time_sec,student_id,file_tag
rnn,attn,distractors,10,2,2,1.0,1,300,0.570749044418335,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,2,0,1.0,1,300,0.674372673034668,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,2,1,1.0,1,300,0.6789922714233398,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,2,2,1.0,1,300,0.7434647083282471,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,2,0,1.0,1,400,1.4091665744781494,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,2,1,1.0,1,500,1.7137157917022705,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,2,2,1.0,1,400,1.347550392150879,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,2,0,1.0,1,400,2.1349804401397705,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,2,1,1.0,1,500,2.5664312839508057,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,2,2,1.0,1,500,2.59605073928833,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,2,0,1.0,1,500,4.430805444717407,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,2,1,1.0,1,600,5.682509899139404,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,2,2,1.0,1,600,5.586122274398804,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,2,0,1.0,1,600,13.453484058380127,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,2,1,0.587890625,0,600,13.103235721588135,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,2,2,0.7109375,0,600,13.213372230529785,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,2,0,0.53515625,0,600,22.967241764068604,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,2,1,0.53125,0,600,24.641125917434692,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,2,2,0.5078125,0,600,25.397589445114136,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,2,0,0.5,0,600,51.61605739593506,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,2,1,0.5078125,0,600,50.62284278869629,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,2,2,0.5,0,600,47.55010151863098,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,4,0,1.0,1,300,0.4501230716705322,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,4,1,1.0,1,300,0.45020103454589844,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,4,2,1.0,1,300,0.44435715675354004,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,4,0,1.0,1,300,0.5098130702972412,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,4,1,1.0,1,300,0.5277869701385498,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,4,2,1.0,1,300,0.4791982173919678,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,4,0,1.0,1,300,0.5715632438659668,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,4,1,1.0,1,300,0.5587120056152344,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,4,2,1.0,1,300,0.5753781795501709,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,4,0,1.0,1,300,0.708014726638794,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,4,1,1.0,1,300,0.7109081745147705,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,4,2,1.0,1,300,0.6992940902709961,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,4,0,1.0,1,300,1.0506699085235596,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,4,1,1.0,1,300,1.0329253673553467,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,4,2,1.0,1,300,1.062168836593628,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,4,0,1.0,1,300,1.603027582168579,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,4,1,1.0,1,300,1.6134560108184814,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,4,2,1.0,1,300,1.615757942199707,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,4,0,1.0,1,300,2.66620135307312,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,4,1,1.0,1,300,2.7043395042419434,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,4,2,1.0,1,300,2.6482534408569336,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,4,0,1.0,1,300,6.212790250778198,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,4,1,1.0,1,400,8.469250202178955,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,4,2,1.0,1,300,6.067550182342529,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,4,0,1.0,1,400,16.94243574142456,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,4,1,1.0,1,400,16.56136393547058,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,4,2,1.0,1,300,13.023267030715942,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,4,0,1.0,1,400,34.93937397003174,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,4,1,1.0,1,400,33.570075035095215,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,4,2,1.0,1,400,33.27981948852539,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,8,0,1.0,1,300,0.43396544456481934,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,8,1,1.0,1,300,0.40729308128356934,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,8,2,1.0,1,300,0.39356517791748047,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,8,0,1.0,1,300,0.46579647064208984,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,8,1,1.0,1,300,0.6132915019989014,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,5,8,2,1.0,1,300,0.609297513961792,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,8,0,1.0,1,300,0.6025893688201904,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,8,1,1.0,1,300,0.5720572471618652,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,10,8,2,1.0,1,300,0.6409151554107666,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,8,0,1.0,1,300,0.7412946224212646,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,8,1,1.0,1,300,0.7107412815093994,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,20,8,2,1.0,1,300,0.7641582489013672,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,8,0,1.0,1,300,1.1329407691955566,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,8,1,1.0,1,300,1.1344411373138428,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,50,8,2,1.0,1,300,1.119494915008545,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,8,0,1.0,1,300,1.900439739227295,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,8,1,1.0,1,300,1.6926872730255127,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,100,8,2,1.0,1,300,1.8404808044433594,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,8,0,1.0,1,300,3.0155794620513916,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,8,1,1.0,1,300,3.162432909011841,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,200,8,2,1.0,1,300,2.9367308616638184,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,8,0,1.0,1,300,7.301145315170288,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,8,1,1.0,1,300,7.408449172973633,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,500,8,2,1.0,1,300,6.983166694641113,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,8,0,1.0,1,400,18.20189595222473,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,8,1,1.0,1,300,14.315948486328125,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1000,8,2,1.0,1,300,13.636600255966187,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,8,0,1.0,1,400,39.23625349998474,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,8,1,1.0,1,300,28.94928789138794,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,2000,8,2,1.0,1,400,36.957369565963745,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,16,0,1.0,1,300,0.41364121437072754,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
rnn,attn,distractors,1,16,1,1.0,1,300,0.42671656608581543,soles,"soles_20260215_124010_distractors_rnn_h[1, 2, 4, 8, 16, 32, 64, 128]_poolattn_seq1-2000_n10_seed0-2"
